seller_id,seller_total_txns,seller_disputed_txns,seller_fraud_ratio,buyer_ratings,is_safe_seller
0xc2d2249f82bc0cb8434fb89ec23ebb676f8e2917,328,50,0.152,5,1
0x95721d48b940a0e588927d9ebbcec3539f46ced9,39,23,0.59,4.4,0
0x70acdd2ba3f966d7b39fe69f8617ed2550ec7767,981,13,0.013,5,1
0xae27c37c35fb5a7927219226044cbdab78534838,486,68,0.14,4.06,1
0x73f61ed1e61a47bfae42bf21c5d58cdf4d3e1885,732,17,0.023,3.98,1
0x3912d79cffd8ea8150dc3d16e2265db21362154b,484,41,0.085,5,1
0x8594f9af64660c16b2d42ffa54c944e9585f416a,69,56,0.812,3.89,0
0x35d95d15e693ee9186fb88fb1dff872373be711f,12,82,6.833,3.31,0
0x56be3a2c9de8fa1e251845b7f32510e47978fb7b,305,11,0.036,4.22,1
0x525d80a2db1463282768dcc4f04400e0f422217e,347,81,0.233,4.79,0
0xa95fe8d33c1ead0e13afff2933ea0b927034c156,435,16,0.037,3.42,1
0x60dee658096d9c612d2ca84c224e4743786a8ebb,428,29,0.068,4.41,1
0x3cd449f79b2d44946208facc013b4aff8f08da21,336,87,0.259,3.93,0
0xe6d772a882b494bf8a4bbea8438b41e9eed7a7b3,442,74,0.167,4.32,1
0x3e5a14ffd2142d5408af2a0c7362a4c32f6d32ad,592,98,0.166,4.22,1
0xa7dea6d00a815cc6b526a10c29bcc3716171b697,178,22,0.124,3.71,1
0x6df5c9713221b2c688d28df02542219178fd5744,563,80,0.142,3.93,1
0x830b62d936614dd32d675c575d91141ca6e76c86,531,0,0,3.75,1
0x4bb5201743495b738d467e72025f761f3ca67bc5,877,78,0.089,4.08,1
0xfd03be1c4fec39d9211fe0a11cd658c9e96ac1e3,663,31,0.047,3.41,1
0x0ec42f503a1452652ee69568bb7368844f8eb9c9,30,8,0.267,3.58,0
0x898a2257d596b1f8d1bf29654db5ef1e6acfeb05,824,14,0.017,3.71,1
0x745948d817c843e3fb6e9ded6188fac48c2072ed,609,27,0.044,4.27,1
0xac88f625ebe80d2dcdb81fce3574c308f399343e,410,23,0.056,3.01,1
0x2c064a2bc0244ee02391eb067bad54e3f768c22c,236,59,0.25,3.93,0
0x4d249d507c3707ece7212c594e78f88fb124ce0e,537,34,0.063,3.5,1
0x30ac05c35fe88c25433b2347f1c821af371a4bff,823,85,0.103,3.71,1
0xc069a93fdb610e0e649624261841a5a21fe95de0,554,26,0.047,3.54,1
0x980538b36ab8c82e65e1d05e95e578a9611a9b4d,792,82,0.104,4.14,1
0x54dcac81bcd55917f52d7a90463a373e7adab134,509,75,0.147,3.89,1
0xb805e55f5acf500b7c248123aefc4af99bc2f372,673,19,0.028,4.5,1
0xb4f6fd94ee4cc909bd832427625b007467a737a6,183,64,0.35,4.28,0
0xaa82e0cf677ad3265478930d5cb581f87d052f79,136,84,0.618,2.92,0
0x883c244c189e9204415132421e79e09866b5027f,827,48,0.058,3.33,1
0x925e7de4516600540dbb28894e245f3d2a300f43,459,0,0,3.88,1
0xa5c877fceee2b0afbbd635f235c7eb9e256fab49,352,9,0.026,3.97,1
0xbb9ec5ecd3fd39a6e0e986ded14a33360eb1a80a,544,46,0.085,3.39,1
0x90782bb967da5d591edf5a369ef8eb894940b06c,776,58,0.075,4.91,1
0xba42027fcd39def43d17161a2bd0bb68e546c2aa,410,95,0.232,4.61,0
0x065a6060c421cf54b1741dd06d55be7bb14940bb,80,61,0.762,2.85,0
0xac58e8f7539dc4b45a712ba5b193f2ef44dfba55,945,85,0.09,4.24,1
0xfe139f32abee7dff3418fc9f3d09bec81c708acc,583,17,0.029,3.97,1
0xe52b1ec805d2b1e2b95113bcc3a246c751439c5e,858,45,0.052,4.87,1
0x8b7332cfb3675651420e5b638ee2960aea81293e,496,31,0.062,2.9,0
0x3fce05e66ffb30e4af2929cff013f912e9a76b6f,198,26,0.131,5,1
0x688155a465d1b228fa11e5766fc5ebb9ce780068,988,91,0.092,3.41,1
0x021cdc25ee62f464c97cddb2d69deef9ffb9f42f,166,17,0.102,4.26,1
0x611571ce94ef00c2b11d7a31131d6a7c7570ebe3,351,38,0.108,3.58,1
0x7c1579271d5a4ab84742065221cf847da70fcf6d,955,48,0.05,3.74,1
0xb17ea0960dbd7690ec85f174a755f118b9fc53f3,365,92,0.252,2.82,0
0x6eb6aeed582d797b1844e0800f93cfb9d003c8d7,773,81,0.105,4.84,1
0x0459979de2109d1b5cdef8097510f795f2fc0708,588,43,0.073,3.81,1
0x2b31a038c271e2d04d85cfc8dd129e9b1176d2a8,91,71,0.78,3.86,0
0x8ec923ce3d3a34d3b665be4e4e3c41fd980ce57c,938,53,0.057,5,1
0x0ccd89901971a21be11d39e1762366c9ffecf773,266,94,0.353,4.67,0
0x117df5727f04a9c53a8bf21ecee3059fd53e31af,218,33,0.151,3.53,1
0x8ef07fd444dd7fb89f8e5993f9f492634439090d,669,70,0.105,3.57,1
0x4757db0ca04733e4a28ad1197d4a0141068971e3,726,35,0.048,4.18,1
0x998833d50a83914cf21c40b9cd07e070bcd0f0ac,917,17,0.019,4.54,1
0x0b53ca96aa94c762b8f2580ba2b4e00fbfdce1e2,577,37,0.064,5,1
0x81d486ca7a8eb4adb58be524994ec808a2d96d9a,784,58,0.074,2.87,0
0xbb3ab774d24bbc25b8d14f760246121515dbc3e8,266,8,0.03,4.51,1
0xa5d4941e7851bc3f5763815a27f4852caf6261c7,734,72,0.098,4.62,1
0x6fb1865410be63530e45dafa3cd34440b13c5e3c,287,71,0.247,3.45,0
0x2f7c559ceb327ab2364a44c28b096c5acb53fc22,652,50,0.077,3.75,1
0x888750df4a2ecc48640b80edef539eb247cc25b6,471,34,0.072,2.86,0
0x5a0f3d529dbd4c0b6504c8bb3d0690905eafd5a6,384,81,0.211,3.65,0
0x23467eca8e969889b8ff8578b4601208334d4f8e,366,4,0.011,4.16,1
0x1e2c4d31dc79a4b4803a1ddeee90845426df87b1,453,13,0.029,5,1
0x998644e72c8b10d900c917741f4ec6536b6f19a9,445,91,0.204,5,0
0x539de1d21b196540bdb46644be4294a38f7bb08d,97,29,0.299,3.28,0
0x7f81f3cdad508d64188b50655f31819303d85dc0,625,3,0.005,5,1
0xc5eec723b71081abf1e0831dda33a8e77855f86e,757,38,0.05,2.64,0
0x11924207e7b4af8bda14ba853da95373a81b4c65,871,83,0.095,3.59,1
0x3dcab3b949450295b14a3fc9ba751bbae6152b1f,428,63,0.147,3.79,1
0xfc64777644a0c0b563eb8d02fe36699810d7390a,146,24,0.164,4.18,1
0x4458e11b0a6cf1105071ce218a07add14ede1845,295,27,0.092,4.07,1
0x082da8192465a192026e04e22b5e140eaa2b66a9,436,75,0.172,4.26,1
0x439c58a7541b8b1a3419e470d76b243011571d9e,753,65,0.086,3.87,1
0x6ae282da333e151dd231771954e26ddf9bc26c85,856,77,0.09,4.67,1
0x5f63df5fdebfbabc24feb00560d800381e155e9f,828,21,0.025,4.48,1
0x61f5d5dc06df755a0738649cc3bd55f794272e86,693,30,0.043,3.8,1
0xb669911e91a29f77096377769a83e65f05c55a92,657,22,0.033,4.59,1
0xe843cba7b150a8679b977d4ca6713facd9a6fcc5,705,47,0.067,5,1
0x8378f090a783d02e9a28221cb0c2d30702f00c70,53,19,0.358,3.53,0
0x7822152d17007a8b216c160ea94db18afce4bb32,306,37,0.121,5,1
0x29c23121bf842650d2548c5d95f88ae39cfc317b,885,54,0.061,3.59,1
0x0c2dca2ea1fea0ecca223a2201ed46602b88dddf,194,67,0.345,4.99,0
0x622e384fa10ff1e37f71ae930adb85aade8fda18,140,78,0.557,3.62,0
0x739f2a8496eeaef52f4c140a87365ddf527bb293,559,87,0.156,4.54,1
0xf7b02ec075e5a4a0670ad556d1b127e3b0908c10,408,88,0.216,4.13,0
0x8e2a2c1389ee869cd747c61ef26373ac00842500,896,0,0,2.75,0
0x461111bb3ffb96cbe212fe241441bf8154bc2ec8,869,6,0.007,5,1
0xdc6d977483a4d9f66da0cb268731a510cac0420e,606,56,0.092,3.37,1
0x74597c69975cab314b99d2e7daf821205c27267c,811,94,0.116,3.11,1
0x35c89c540539acacdb58bcecdaaeb107c3fd4253,345,11,0.032,3.55,1
0x58a8f8e4817c55811cb43a35c6c41ca1a996ab03,761,4,0.005,5,1
0x0f43db8c9b681bc5de02519673911c6b904b9f58,949,49,0.052,3.12,1
0xca889aac48d18faf82c75e221cbabefc51ebc727,708,41,0.058,4.12,1
0xf1b1ae65a0e7f56b562ef7bb8c4fa8584e0f3ed7,322,11,0.034,3.21,1
0x21c80ac7d47ae06c26abe0f85eb37a5cb18c2f27,622,17,0.027,3.33,1
0xb07d704412e5917d19433ff4a985f8757301d988,367,65,0.177,2.88,0
0x182ca11bc5fa1ade59481a4641200c7953b6e060,826,73,0.088,4.22,1
0xf4e468a6459b12e3ae6a0019dea79f4cc1f11457,386,78,0.202,3.89,0
0x85a5cd427586ddf130e82124ebfa38ea86fbf720,237,93,0.392,3.21,0
0xd25cace32cf0f5ea308570e00d5cd95d736936d3,781,16,0.02,4.61,1
0x020b7449200e5cfb08dadabeb8400464b88d1ab4,348,67,0.193,4.69,1
0xbd8461b20e6378d914434f5cbc4a9732ec15f3f8,553,70,0.127,4.29,1
0x00a30d3ff4b29185d09d253000fa2eefe6611fd7,821,61,0.074,4.82,1
0xfb394a75511d03d9165b8270d545bc8c1835bcac,557,40,0.072,3.76,1
0x1efe7584e0b7f2abc21e60f0202f00d6241be28c,533,94,0.176,4.23,1
0xceb2d0a5c868a023ad6a62274c2dca3232976648,860,33,0.038,3.76,1
0x28f73f9ae0b41b67a8160d7f947585958b98ed78,793,69,0.087,2.94,0
0x9289a0a052c1fb143de85a589197e4d41bdfccfd,823,44,0.053,4.15,1
0xc53838f91d61c433db6edd8ea97958c661f47a72,575,57,0.099,4.11,1
0x2c9b604f749bd19e09b5f7632958ac3f9ddcb034,939,50,0.053,3.98,1
0x26713a340ddbcaf2c6326cd9931756d5ed42fb70,187,33,0.176,4.26,1
0xcca4e9f3260d59515c3d4e972b735d8d2aeb49fc,45,43,0.956,4.99,0
0xe9184c714218ecfe7cf6bc1ce1e2a8fe20aac760,555,14,0.025,3.86,1
0x2c566696f932fa18bed738ae1719b03346b090c3,401,77,0.192,3.33,1
0x04548dd4a374ba3da70b9c72e3c8fd73ffa2c8a0,708,69,0.097,3.83,1
0xd8a3fd9d867c4ab5de708d299989313870455e23,783,49,0.063,3.9,1
0x40f74381d1370ada6df87b96822d03f5645f54cf,498,31,0.062,4.69,1
0x5dcc045d66668ee8bf462cb066eca2a1af1ee02a,663,66,0.1,4.07,1
0xa988474fdd7f656853b8781f3b967f1e4faea9fc,911,2,0.002,3.2,1
0x6a3c9788141144b699ef47630e1ae4f30c85681f,337,85,0.252,4.56,0
0x08b2f95af894d432ff79ec96a012bd3e2ebbc59d,131,85,0.649,4.45,0
0x506d35c685c242d57a6e56ad21b76d48e26147e4,562,73,0.13,4.07,1
0xbbd21352fb6c22d79dadf0313b59eacb360b9c7d,561,50,0.089,4.66,1
0xb4c5fe7cb93ef103ec5352de022577c941097803,5,66,13.2,4.78,0
0xf4a298e02fdc73256bd51223e328517d5b23baca,172,75,0.436,3.74,0
0xded436b90efb3c82876aec367bce5a2624f9b398,624,92,0.147,3.37,1
0xd9f9e33c57c565d50894f1856e3ed59fca9bda0a,23,47,2.043,3.99,0
0xf0000e7357e77c7777756234f560457304906852,336,16,0.048,4.38,1
0xc1138c73b3df0daedcf9385c5c4f88498e10a243,588,6,0.01,3.93,1
0x943b7ad0a0145b7d5ef8b5849a60f616e487e990,460,12,0.026,3.31,1
0x5dba5d080a66cb29ee62aa7795e88e4806191c6f,961,65,0.068,4.11,1
0xa5a2a21a2223adc851309e3af8717428a98122b0,113,3,0.027,2.58,0
0x96ef6e33899922293e419586f9d26a8489377351,272,9,0.033,3.77,1
0x1b8c36639cd1075be8aa071a8b9f1f580dc77926,449,87,0.194,4.6,1
0x8419154033bcc7a42bee1487d3f8d0929f36cbfa,244,16,0.066,4.63,1
0x9cfac4835000faa2e33f84727f16a3507a9c9c23,933,51,0.055,1.37,0
0x83f64754fdcb1e197fe12c7ecfb1a3a2d0de9563,305,5,0.016,3.87,1
0x21deef7e9e882565427dec420a289f7cc6ed5422,606,82,0.135,4.42,1
0xc2647003dab0a127d2529beb03c8ea28daf42dfb,107,68,0.636,3.18,0
0xdc406e6a8cdc0f7b211846daf915b21fc1672b78,992,95,0.096,3.74,1
0x2d8747c3531658967348945d922f49572c28de80,254,73,0.287,4.85,0
0x995fd1e21d1bb83c31a08dd508e4d6e7a85601cc,457,8,0.018,3.66,1
0x9805e5ab0472b0053899b6e4001ffc79cfa5170f,524,90,0.172,5,1
0x0478a273c400d55f988355b4c5c14a7aa270ae16,157,76,0.484,3.48,0
0x490f336efb02b20010d954f3c6fe3a77c990fd8b,863,82,0.095,4.99,1
0x256e367c8532e53a15fde3f7d8af0339b29db538,178,20,0.112,4.02,1
0x6643e35dc64c4f73dc10d946a7be6393a5c3c775,347,23,0.066,3.39,1
0xeded2f90f4537db1b99eae4ce34142447b81c968,674,3,0.004,4.99,1
0x437c4eb1a0bb3674554e3c1bfd7e894322d437a1,435,23,0.053,3.16,1
0x097725dbf1f4757737659265a1b0eb88e5c6c160,731,58,0.079,3.44,1
0x665733667e1cb92f18ff0cb1258d0dd8a1ff4efb,693,98,0.141,4.34,1
0xb463e354913f67409397cf6f435867debccad5df,691,2,0.003,4.06,1
0x213854878a8b8a54bb04628ab8a2bc9a3db53eb4,856,67,0.078,4.19,1
0x649ca5e0fd9d91075527fef6409b49d4edb19dcc,854,39,0.046,3.74,1
0x36c2968b7590cca5d42f9e7d3a53ccdfea3832f7,662,47,0.071,3.16,1
0x4675e1286a9db9157f8c35db1142b2cf532862f1,966,53,0.055,3.54,1
0x617bf153463cb15f8f6686257b2c850918ad58e1,328,34,0.104,4.92,1
0x5d182d5e51c166bb2730c78c7aa97109a4dc7f7a,994,94,0.095,3.06,1
0x6f68f7e6edf1a7275548d14d7adeea0948ca0035,677,55,0.081,5,1
0xd874b23166c531bbd777a2f8d4d26efcaf24cead,643,88,0.137,4.22,1
0xd04b165233a9bf0bd4728c17c3537d49488ba0a9,424,39,0.092,3.58,1
0x86b22c611518f0775e2e4c539db3e7b945703701,598,76,0.127,2.6,0
0x813702d97dcf5b7ec5e3488cc6b7ffdba91a1b70,489,67,0.137,2.69,0
0x76bd6ca73d84d531fc6d1b8f463db2c00c8a35e5,663,45,0.068,3.75,1
0xe2a6b1b5eeb70d90a22f9085fd2d195cc39df4ac,755,77,0.102,3.67,1
0x728d6849941ec2fc6598e97ee4ce744c09ea72d9,416,12,0.029,4.08,1
0x3274860640920507c419dec943a6728f0cfaf34b,940,26,0.028,5,1
0x17ebf31d275019a291ad5de9f9173ea6c6864dc8,88,5,0.057,4.38,1
0x228a91726848bafdf9db9ac2e51758067732d761,117,16,0.137,3.91,1
0xa03741b37809022f7fda223bef5606295e36ddd7,741,35,0.047,4.85,1
0x06390ce0b26fa2e9e2f38be65a9e2dc60a303ae9,336,98,0.292,4.11,0
0xdaf99b9e35a06e3617a2493a38ce8670d1aceef2,382,80,0.209,5,0
0x1f60259ba05f06be22517394cce592f2a207bd3e,759,1,0.001,3.53,1
0x6ece2b8d601b4689cf8961ed85bb952cb9d6aaf6,659,76,0.115,3.2,1
0xa232e08c4c38293c3d94eaed39ccdcab32cc257f,45,51,1.133,2.6,0
0x9f5db1dc780943df08c82914871164c3f5181039,939,65,0.069,3.93,1
0xaf91f6497599a594deeeddee8edbed87beceebc6,774,51,0.066,3.14,1
0x27b3872030a13dcb103ae432b198bef2cc9818f3,963,91,0.094,3.13,1
0x878a2ac0096e3b8dafd5ff96cb6b4a1384de7bf9,801,42,0.052,4.72,1
0xcf200bbd3b87b5fbdc751951513e7eb46c4627ed,109,89,0.817,2.79,0
0x78fada4077f1b771347bc402d83368cdc6cbeaf2,206,21,0.102,4.07,1
0x4ab1d931050a71a061e4291edcadc5703af57182,454,54,0.119,3.94,1
0xf791a81fa0f099bd1c725a6ea0c33cc11dc8c751,823,66,0.08,4.06,1
0x3d7c7212e27b15dc060ebe349954b4ca794ee405,847,98,0.116,4.97,1
0x7b37bc232454d7102fc8c7f42cc8aa2dee307a3c,977,59,0.06,3.42,1
0xb8530efa57a4e7f25ca7b0d4f94dc9ca66b57e7d,270,57,0.211,4.97,0
0x76e51d55a14303500d14aa66f9af7db2923cb515,914,11,0.012,2.77,0
0x3cf9354e5fe205910ab02b22d8f05756235f0085,214,87,0.407,4.46,0
0x520851a77c509c4a16127d046ad0d76cb38128c9,567,68,0.12,5,1
0x8af52007398cc2cbb0665ffab468937e78d77bc0,122,83,0.68,1.16,0
0x55257accdd79407990101206ea925e16236d34e0,717,38,0.053,3.98,1
0xe05b5bab254d81886a89aec6fc2aa61c597f6d80,381,12,0.031,3.92,1
0x1434cfa344eea85bfbfaf0ba2b30d1b4a57e303f,555,40,0.072,4.05,1
0x65010a622819e5fc13befa29696b20327580bf6a,544,56,0.103,5,1
0xfccfe60560cf2e1d42abcb3c27f7cde70fa1850f,775,52,0.067,3.47,1
0xc818d4030785bcf84f70af4a192e4c8537004812,88,11,0.125,3.17,1
0x1b06909fbc0eaaff6875d39cdb3f473a6b47604d,458,12,0.026,4.06,1
0x08cea1e31b2e7e9d1266968fbc0ea0bf6f6982bc,671,73,0.109,4.79,1
0xdaf76e67e9a1639e4c867f44c09959d28cce9ddf,633,96,0.152,4.39,1
0x298fa0678b5c1e296a0aea22f0b44ad79bb38a32,518,56,0.108,4.02,1
0x9a54d33dd915dffe6dc0e1725a175b9bb2aff489,609,39,0.064,3.84,1
0x4d43bfcdf1684bd0f023edf4a6b4814bd9de9482,682,79,0.116,2.6,0
0xfdee587e7d0864bc0ded05403c27e963384c0cf5,391,44,0.113,4.41,1
0x7b20dd3bdb1f45ec5df8dd9a88c00880ba7f4391,916,34,0.037,4.49,1
0x7783032ccda24af64d6f02dfa2ddedd45bedeac9,354,2,0.006,3.52,1
0xf2918bfeb0d5a565cb3ec8072b075969bd5fc9d9,300,4,0.013,3.67,1
0x29615599f2f36af05c745a29e0d70dd7226f541b,262,89,0.34,3.27,0
0xcd643d7d6179efb659e1e1f24a55f7b00e3c40d2,85,10,0.118,4.61,1
0x31197d953e48501014d5afeafec926bdaea18af4,941,70,0.074,3.74,1
0xdbe5c729d765f13d500a97e91d4b3120850a6113,272,55,0.202,3.9,0
0xa49161c73857067da26f426a21c66aad55d95eaa,423,9,0.021,4.44,1
0xb7b217a398c732130706bef4ae9f972f18bf71a8,239,33,0.138,4.23,1
0x10b549908f45ae252214353150f7ad60fa96077d,837,66,0.079,4.39,1
0x1d1a2cfd02987bcc247f4c29628bdf2760398c3c,315,71,0.225,4.12,0
0xe3e803e951aa5ed56484fd57716a08379d0ad264,817,30,0.037,4.14,1
0x9f9e9b032dba2a66b2f7daf7301dd0a5f737e5dc,979,74,0.076,4.13,1
0x410397efaa647071dd35a9d8b14add0f659e7b57,990,70,0.071,4.32,1
0x2d407e3f191bd57243b4593b5c58813dc4f7050c,361,65,0.18,4.35,1
0xe0da9fdd0d167faefb2067cc4e55ddfdcc7dc5f4,217,69,0.318,3.14,0
0xee06c19ee02008f06c08346217bad4f26bc5408f,578,40,0.069,3.58,1
0xba0ab35306334c34d0341e24ab277d83107e8c51,53,62,1.17,3.86,0
0x9ab15959d507e687187a1d84e94391cb1c69e616,131,31,0.237,4.32,0
0x9712cfd488e1e670ed795a9e4b87ef366d3aff53,227,19,0.084,5,1
0xb7c52c8fec4cb50e2bd6629977034205732e7877,925,56,0.061,3.43,1
0x3e7b2e419b26c5aa5674c5c6932aacfde3716ce6,283,97,0.343,4.62,0
0xc9b079dbd851255cf4ed9fac9452c654fc4e83da,412,49,0.119,3.6,1
0x4b5314b04e57fe83fa1dfce43671ece617111cfa,509,79,0.155,4.96,1
0x820690b0e59381c31cf9d6ba2715383e11bd1fb6,298,24,0.081,5,1
0xe964c81cc73f62d1a8fc834b1be7a5358edb3098,800,11,0.014,2.78,0
0x5cef3ded7e8cba1448b27ab13bf92947046b3278,281,70,0.249,3.77,0
0x1a9727104d4916c9f4897130d71f30e35540604d,442,38,0.086,2.35,0
0x3e062feeba4bb3667a6ea41ca1ae75319447f0a5,111,16,0.144,2.82,0
0x7026cc125dde74fabfa37739e3d83cd41ca1ea61,662,44,0.066,2.86,0
0xb028dc4ba16c763cdc4c885c9287e3c13ec2e6a0,424,10,0.024,4.44,1
0xb79e392e751841f2e8481447ec37a1624f9e4aa0,615,69,0.112,4.31,1
0xa2115dc26eb2ecce65bea9ee4a126e9d1f84fa4f,433,22,0.051,4.56,1
0x162020cd0f30b1ef514b0cee36d537713d57446f,379,90,0.237,4.43,0
0x58114a91d18ea9f173b454cbe9ef30d0b465b33f,77,69,0.896,4.34,0
0xa13d7e896d4d709a1aefd0d20293d29d7ce26c00,953,37,0.039,4.08,1
0xc04b448aa83c0979d7b31c265c8a89e8f574e98c,638,1,0.002,3.91,1
0x420ce4e007abbc58a09102b136f1a9ec818f44c6,34,85,2.5,4.71,0
0x97becc1aa14fb5b17f1dd3070716cc132dc2e54d,192,83,0.432,4.01,0
0xc20d8c934f43150e6ddfd71770a34a520ce6263c,368,88,0.239,4.37,0
0xf3241f6734473aab8a14677fc245217ffb2a1483,870,78,0.09,2.37,0
0x5af07f59b5b8727f7ba6f6f2712a29e72eeaaaa8,804,92,0.114,3.18,1
0x1f870c4f0ebba4efdfc79202f5111baade1a556d,455,71,0.156,4.69,1
0xdf6872b31f565b818452df3b8dda32974025b830,199,36,0.181,3.53,1
0x1165a934b772f89feaa7a982eaaa20661e12941b,160,48,0.3,3.02,0
0xed1b3ccad5620d4a679157c3dd9da0374ab874c8,176,51,0.29,4.45,0
0xc635e4f6e78b22cced3ffe91adb06a5c5891cae7,851,32,0.038,4,1
0x4dcb0aca5e0d68616587039066f2b9c5bb0fc432,45,21,0.467,3.72,0
0x8cfb04035db594b7120d56f8ac920181e9283db6,67,4,0.06,5,1
0xca1b1a8cb7c4687f5ed9cefa2811364b1d959160,27,17,0.63,4.94,0
0x85cad8c0f05f21724e298fb3e42e9ef5ffb7aa04,364,37,0.102,3.87,1
0xfd6c4f86854c507f0fe3c1808ffc6e9c3d6aa5a8,79,36,0.456,4.51,0
0x8b751525f587c33f79c5c90ad2c0e4d0da062b3e,564,93,0.165,2.43,0
0x3b477fbbeeab67296fbac896a4a8e811760df1e2,676,94,0.139,4.77,1
0x8e48298722156d690ced175f5cec5fc66e6419c1,829,63,0.076,3.24,1
0xd5ea8e0d5c88332f711556b9636ce7fdb1ad5bc6,122,9,0.074,2.98,0
0x68bea773d77e340ad8a587c83b39a2e0113510ee,616,78,0.127,2.75,0
0x84d237446932eefbc82de69f36f4367236a428f8,384,41,0.107,2.7,0
0x16fc871c653bb7debed1b15b25c7dab61785461c,933,47,0.05,4.76,1
0x89fc192a4d784096ed40b2c7ae032ae46583ccc7,924,43,0.047,4.44,1
0x51cd6b31d0ef24068dec204e50c8ee9f6c32262f,683,81,0.119,3.46,1
0x2b2cb3a2c3c5c091aeadd6bb56f4ff260aa3b12a,294,86,0.293,4.6,0
0x90148b651c1e64a77f122f31c3e1cf0cc7bb45f5,444,96,0.216,3.58,0
0xa9f90443c192db30d163d257c0384cc54089ee9f,672,15,0.022,4.23,1
0x1f77578d34d4c1632c6edd011c56d5edea0b3c27,937,53,0.057,3.66,1
0x8aeb2ce09c3e3015ba2efd2e7bf49980ae2ba5df,11,34,3.091,3.92,0
0x3bbc1f38eb90a1b985a17086aa47bc5f1a17de94,200,97,0.485,3.36,0
0x0c489100893bf89d34d34a7ee10a4ba349efc579,425,27,0.064,3.47,1
0x23832ca5514a1d72da02f41751e39dc9f76118b6,572,1,0.002,4.38,1
0xd8fd9db35c672b71dd349bef94fe5455a5a20835,837,93,0.111,4.49,1
0x58625797ea281cac01f5a814536204942d539af2,197,12,0.061,3.71,1
0x2937d45fbcfd0bfca8eb441bf4d71ac8e9773fba,563,40,0.071,2.93,0
0x3e43622fa24842f2350842203da431dad507b968,152,79,0.52,5,0
0x93c5a4a09e8758a4e8ef214f542e6748faaf29d2,791,58,0.073,4.03,1
0xed48fdcd6e4d07edab076cee22edcd0b8934d226,673,68,0.101,4.22,1
0x0b939ea1421deed33db0992e2e21a9b35bb919b9,206,91,0.442,3.12,0
0xc379b3471b2efd53741fc31cf8461dc987111478,448,52,0.116,4.85,1
0x06beae150c7ddd28e71fc37d196aa484d13dcdc8,918,44,0.048,4.96,1
0x48ea9c81e9778eb2834807ec3a2cb21ac0be1d88,992,19,0.019,2.8,0
0xaf61428c4163872a50b99cb72cd524145c3398b6,423,23,0.054,3.93,1
0x7e7ffe2abbcd76b94863af0e01942d40aa3ddf05,431,60,0.139,3.87,1
0xa8546035bee9561f76b427114fd35592ff07e71b,483,90,0.186,5,1
0x003122572ce2880737d1197dae8b1ecb8b4169bf,479,93,0.194,5,1
0x1b48de31b0d50a905b25a45ff3a844523a4f0441,130,57,0.438,2.98,0
0xfd311d982e747a6204d9d5fa749635abfdc21a46,399,26,0.065,3.49,1
0x8d297b570adb4d4787b133d9c1e00d20b484cd35,821,25,0.03,3.37,1
0x299b606313439a1d5e8648d66b867c82db6f9fd8,885,6,0.007,4.26,1
0xc06e1eef80088b95444db5dfad7b0d70df7d31ab,810,41,0.051,5,1
0x8ca941155783d220bf43826e42237259d15c0434,580,46,0.079,4.08,1
0x57030b21afbba0a0fa1cc114f25d562e9999f953,329,52,0.158,4.35,1
0x0b00890a48e1b9dde6efeedee72b07e6ac2dc241,396,58,0.146,3.53,1
0x5bc4a7ef51e5bc9d6dcc032a2317cce167a99fa0,934,37,0.04,4.35,1
0x661dad0949b29dcd2c028c9394461c695156f225,692,68,0.098,3.67,1
0xd464359c2c532c2f8dc38f81bb107f1e7f93e754,632,86,0.136,2.85,0
0x38c76b567e3ff04874886bcefff05152961e2e5e,444,91,0.205,4.3,0
0x0ab6609896d9cd5be12cb895886ca3dea2eaf0d9,208,97,0.466,3.99,0
0x3f1ca69eaa446fc9438acd91f5bf74c60bf3fd3e,490,52,0.106,3.23,1
0x825df9cd485f01f1f3b85f2d4a8b6a80cd833096,837,14,0.017,5,1
0x4da5b544641246736d9e17a296f1f5d0455d52ef,35,95,2.714,3.46,0
0x82e632ecd31092b8b0d6628c2cb05e29e6331667,392,25,0.064,4.43,1
0xc940f3ce4c51ced5cd95222665772af6efc12b6f,629,47,0.075,3.75,1
0xa976fbe0ca562fcf22466a52f56cea66615a3499,881,94,0.107,5,1
0x4489b20b9e25a0c9d4546127c620fd2e61f05cc7,438,18,0.041,3.83,1
0xe3e4ef105126bd7c306bedddfb30f7b63869f08b,841,8,0.01,2.83,0
0x1953c1fdc4a3b05928684bf981aa9763375f8209,930,63,0.068,4.57,1
0xc8cb12e12642c4ebaf8708a975c17248694c7dcf,380,92,0.242,5,0
0xce93281edababece8b48957b5a407c1fa751d07c,348,53,0.152,3.7,1
0xcb01b08cddc9e662b5224a5b48f79581d140123d,447,50,0.112,4.48,1
0x9e4f8f7c3d060d795030c94a668c0e95123fd5b1,583,38,0.065,4.09,1
0x3f33e990b6352923498fe57b3cf1877f648ee299,79,3,0.038,3.73,1
0x4ac95a50c871911e9c768a265c9ba6027bdf897b,561,2,0.004,4.59,1
0x42644e76cb267fb32988cd3a84570c93dad7f103,776,63,0.081,3.44,1
0x6fc70e8ef3f21391c87e6e718aac93d7cef40676,670,28,0.042,4.02,1
0x560eeaea352016eddd5529b324022273443b5b4b,159,10,0.063,4.18,1
0x431c35c588106f3ca4a795a98abee3e1abc49767,434,96,0.221,4.15,0
